Company,items,industry,description
대현,"여성의류 및 악세사리류 제조,도매,유통(백화점)",봉제의복 제조업,"기업개요
동사는 여성복을 전문으로 판매하는 패션업체 블루페페, 씨씨콜렉트, 주크, 모조에스핀, 듀엘 등이 동사 보유 주요 브랜드임. 부수적으로 임대업을 영위함.
대도시를 중심으로 전국 핵심 상권에 대리점 4개점, 백화점 187개점, 상설점 201개점 등 392개의 오프라인 유통망을 확보하고 있음.
의류부문 매출의 99.6%를 내수시장에 판매하며, 중국 직판계약 등을 통해 의류매출의 0.4%를 수출 판매함.
출처 : 에프앤가이드"
동일고무벨트,"산업용고무제품, 종합고무부품",고무제품 제조업,"기업개요
고무벨트 부문과 기타고무제품부문에서 각각 전동벨트, 컨베어벨트와 크롤러, 언더캐리지를 생산 및 판매하고 있음.
고무벨트부문은 중국 등 후발주자의 저가제품과의 경쟁이 불가피하며, 우수한 품질, 기술서비스, 고부가가치 제품 개발 등을 통하여 기존 시장의 유지 및 신시장 확대를 도모.
동사의 매출은 기타고무제품부문이 60.4%, 고무벨트부문이 39.6%를 차지하고 있음.
출처 : 에프앤가이드"
두올,시트 커버 및 시트 원단,자동차 신품 부품 제조업,"기업개요
1983년 설립된 동사는자동차용 내장재(원단, 시트커버링, 에어백쿠션) 제조의 사업을 영위함. 2018년 중 계열회사인 두올산업과 두올물산을 매각함.
최첨단 섬유 가공품인 우븐, 니트, 트리코트 시트 원단을 제조하며, 천연 및 인조가죽 시트와 에어백 쿠션을 생산함.
원단사업부문은 국내 차종뿐 아니라, 중국 및 유럽지역의 차종 수주에 또한 총력을 기울이고 있으며, 유럽의 경우 고객사 원단업체 중 시장점유율 90% 수준 유지 중임.
출처 : 에프앤가이드"
롯데쇼핑,"백화점(의류,식품 및 잡화),할인점 운영/전자상거래",종합 소매업,"기업개요
지배회사인 동사는 1970년 7월 2일 백화점 경영을 목적으로 설립되었으며 2023년 기준 총 39개의 종속회사가 있음.
사업부문은 백화점 사업부문, 할인점 사업부문, 전자제품전문점 사업부문, 슈퍼 사업부문, 홈쇼핑 사업부문, 영화상영업 사업부문, 이커머스 사업부문, 기타 사업부문으로 세분화 됨.
2023년 매출액 기준 백화점 부문 22.4%, 할인점 부문 40.6%이며, 전자제품전문점 부문 17.6%를 차지함.
출처 : 에프앤가이드"
상신브레이크,"자동차 브레이크 슈 어셈블리,브레이크패드 제조/군납업,무역/부동산 임대",자동차 신품 부품 제조업,"기업개요
동사는 자동차부품에서 브레이크 관련 부품인 LINING, PAD, SHOE 등을 제조하여 완성차 업체에 납품하는 전문 자동차부품업체임.
동사가 제조한 브레이크 PAD 등을 조립하여 완성차 업체에 납품하는 BREAK ASSEMLY 사업과 세탁기 브레이크를 제조하는 마찰재 사업으로 구성.
종속회사인 상신이엔지는 동사에 마찰재 전용 설비를 판매하고 있으며, 해외 시장으로 중국 및 일본, 태국, 이란까지 판매망을 구축하고 있음.
출처 : 에프앤가이드"
세기상사,"극장(영화상영)/극영화,만화영화 제조/음식료품,일용잡화 소매/부동산 임대",연료 소매업,"기업개요
동사는 1958년 8월 21일에 설립되었으며, 1968년 12월 24일자로 유가증권시장에 상장됨.
동사가 운영하는 대한극장은 2001년 12월말에 신축준공된 복합 멀티플렉스 극장으로, 11개관을 보유하고 있으며 최고의 영상시설과 음향시설을 갖추고 있음.
2021년 4월에 석유판매사업부를 신설하였고 2021년 8월부터 문화레저사업부 신설을 통해 사업을 다각화 하였음.
출처 : 에프앤가이드"
세방전지,"자동차용 및 산업용 축전지(연축전지) 제조,판매",일차전지 및 축전지 제조업,"기업개요
동사는 차량용 및 산업용 연 축전지 등을 제조/판매하는 회사로서 대표 브랜드로는 '로케트 배터리'가 있음.
내수 판매경로는 대리점, 직판, 기관납 등이며, 수출 판매는 DIRECT 및 LOCAL 수출 등으로 이뤄지며 각각의 당기 매출 비중은 내수 40.2%, 수출 59.8% 임.
2022년에는 세계 130여개국에 US$65,450만불(2021년 연간 : US$73,594만불)의 수출을 시현함.
출처 : 에프앤가이드"
웅진씽크빅,"기타출판 제조/서적,교구,통신판매 도소매/부동산 임대/교구렌탈,컴퓨터운용관련서비스",초등 교육기관,"기업개요
동사 및 종속회사는 출판 및 교육서비스 사업을 영위하고 있으며, 그 외에 도서 물류 및 유통 사업, 통합형 학원 관리 플랫폼사업 등을 영위하고 있음.
사업부문은 교육문화사업본부, 미래교육사업본부, 기타사업부문, 놀이문화체험 플랫폼, 영어 교육사업 등으로 나뉘어짐.
동사는 자체 AI 연구소를 운영하며 하루 평균 1억 건의 학습데이터와 AI교육핵심특허 24건, 에듀테크 특허 47건의 업계 최다 특허를 보유하고 있음.
출처 : 에프앤가이드"
일신방직,"면사,P/C혼방사,P/C혼방직물,화섬사 제조,수출",방적 및 가공사 제조업,"기업개요
동사는 섬유제품 제조와 매매를 주요 사업으로 함. 면사, 혼방사 등 섬유제품 소재가 주요 생산 제품이며, 사류와 니트원단 위탁가공도 하고 있음.
안정적인 수익 창출을 위해 부동산 임대업을 겸하고 있음.
부동산 임대업체 신동, 창업 투자회사 일신창업투자, 주류수입 및 도매업체 신동와인, 화장품 제조 및 도소매 업체 비에스케이코퍼레이션 등을 연결대상 종속회사로 보유함.
출처 : 에프앤가이드"
잇츠한불,"스킨케어 베이직, 포인트 메이크업, 스킨케어 스페셜, 베이스 메이크업 등",기타 화학제품 제조업,"기업개요
동사는 모회사인 한불화장품과의 합병으로 생산부터 R&D, 마케팅, 유통까지 아우르는 종합 화장품 기업 '잇츠한불'로 출범하였음.
동사의 전신인 한불화장품은 1989년 설립된 화장품 제조 및 판매 전문회사로 30년간의 업력을 바탕으로 설립 이래 수많은 히트브랜드를 보유하고 있음.
동사의 주력 브랜드인 '잇츠스킨'은 피부 고민별 해결책을 제시하는 '코스메슈티컬' 컨셉의 브랜드이며 주요 타겟 연령대는 20세~40세임.
출처 : 에프앤가이드"
전방,"면사,면혼방사,마혼방사,화섬사,염색사,자수사,소모사,면직물,면혼방직물,화섬직물,특수가공직물 제조,판매,수출",방적 및 가공사 제조업,"기업개요
동사는 원면을 수입하여 CM사 및 장갑사 등을 생산하는 사류사업과 데님과 같은 직물을 생산하는 직물(포류)사업 두가지 사업을 주력으로 하고있음.
국내에서 사류제품을 생산하는 2개의 공장과 직물(포류)을 생산하는 1개의 공장을 운영하고 있음.
2023년 1분기말 기준 5,538ton을 생산하였고 영암공장은 국내유일의 직물(포류)제품 생산공장으로 직물(포류)을 407km 생산.
출처 : 에프앤가이드"
체시스,"자동차부품,뒷차축 제조",자동차 신품 부품 제조업,"기업개요
동사는 자동차의 부속품 제조 및 판매와 관련된 사업 등을 영위할 목적으로 1989년 8월 3일에 설립되었으며, 1999년 8월 11일 한국거래소에 상장승인을 받아 증권시장에 매매가 개시됨.
지배회사와 연결대상 종속회사가 영위하는 사업으로는 자동차 부품인 REAR-AXLE, CROSS-MEMBER, CRADLE, ARM, OIL-PAN 등의 자동차 부품을 생산하고 판매하는 자동차 부품 전문기업.
출처 : 에프앤가이드"
평화홀딩스,지주회사,자동차 신품 부품 제조업,"기업개요
동사는 다른 회사의 주식을 소유함으로써 그 회사를 지배하는 것을 목적으로 하는 지주회사로 현재는 평화산업, 평화오일씰공업, 피에프에스, 평화기공, 평화씨엠비 가 있음.
또한 평화이엔지, 피엔디티, 창인인재개발원, 예원파트너스, 엘리먼트식스, 엠제이비전테크, 천진평화기차배건 유한공사를 자회사로 둠.
평화산업은 방진 및 호스 자동차 부품을 생산하여 국내 완성차 메이커인 현대차, 기아차, 한국GM, 쌍용차에 중점 판매함.
출처 : 에프앤가이드"
한세실업,의류 완제품,봉제의복 제조업,"기업개요
2009년 1월, 한세예스24홀딩스와 인적분할을 통해서 설립되었으며 2009년 3월 유가증권시장에 재상장함.
OEM, ODM방식으로 제품을 수출하며 주요 고객으로는 TARGET, OLD NAVY, GAP, KOHL'S, WAL-MART, PINK, H&M 등이 있음.
동남아와 중미 6개국에 걸쳐 생산네트워크를 구축하고 있으며, 베트남, 인도네시아, 니카라과, 과테말라, 미얀마, 아이티 등 총 6개 국가에 현지 생산법인을 운영함.
출처 : 에프앤가이드"
한세예스24홀딩스,"의류(니트) 제조,도소매,원단 제조,부동산 임대",봉제의복 제조업,"기업개요
동사는 자회사 주식 소유를 통해 사업 내용을 지배하는 지주회사로 주요 연결대상 회사로는 한세실업, 예스이십사, 한세엠케이, 동아출판, 한세드림이 있음.
연결대상 회사들이 영위하는 사업으로는 의류 OEM/ODM, 캐주얼 , 유아동 의류등의 판매, 온라인 도서 등의 판매, 교육관련 서적 출판 등이 있음.
의류 부문은 TARGET, OLD NAVY, GAP 등을 주요 바이어로 보유했음.
출처 : 에프앤가이드"
현대위아,"자동차부품, 공작기계 등",자동차 신품 부품 제조업,"기업개요
동사의 사업은 자동차부품과 기계 사업으로 구분되며, 자동차부품은 엔진, 구동부품, 친환경 부품으로 구성. 기계사업 부문은 공작기계 사업과 특수 사업으로 운용되고 있음.
부품 사업은 엔진, 4WD(PTU, ATC, e-LSD 등), 등속조인트 등을 주력 사업으로 영위 중. 최근 친환경차량 용 부품인 열관리시스템과 수소차 부품 공기압축기 등의 개발에 나섰음.
기계 부문에서는 스마트팩토리, 협동로봇 등으로 점유율 확대 시도중.
출처 : 에프앤가이드"
화신,"자동차엔진부품(ARM류,C/MBR류),자동차부품 제조",자동차 신품 부품 제조업,"기업개요
동사는 Chassis & Body Part의 주요부품을 모듈품 또는 개별품 형태로 생산하여 납품하는 자동차부품전문 업체임.
동사의 자동차부품은 CHASSIS(Member, Arm, CTBA, Module), BODY(F/TANK, PNL), 기타제품(Link, Press품, 차체파트)로 구성됨.
자동차 조향장치의 주요 구성품인 Member, Control arm, CTBA 및 차체를 구성하는 Fuel tank, 판넬 등을 생산.
출처 : 에프앤가이드"
THE MIDONG,"차량용 블랙박스, 차량운행보조시스템",영상 및 음향기기 제조업,"기업개요
동사는 2009년 설립되어 블랙박스 제조 및 판매를 주력으로 하고 있음. 동사의 핵심 사업은 'Urive' 차량용 블랙박스 사업과 문화관광 사업(루지카트)임.
동사가 보유한 운전자지원 시스템(ADAS), 영상저장 및 처리 기술을 통해 동사가 제품을 개발하여 외주 생산업체를 통해 제품을 생산하는 구조를 가지고 있음.
2019년부터 신사업으로 중국에서의 문화관광 사업(루지카트 제조, 루지카트 레저시설 운영 등)을 시작하였음.
출처 : 에프앤가이드"
골프존뉴딘홀딩스,골프시뮬레이터,상품 중개업,"기업개요
동사는 다른 회사의 주식을 소유함으로써 그 회사를 지배하는 것을 목적으로 하고 있으며, 영업수익은 로열티 수익, 자문수수료 수익, 임대료 수익, 자회사로부터 지급받는 배당금 수익 등으로 구성됨.
골프용품사업은 자회사 (주)골프존커머스를 통해 골프유통사업을 주 사업으로 영위하고 있음.
골프존커머스는 판매채널에 따라 오프라인(골프존마켓, 트루핏, 중고매장)과 온라인 사업(골프존마켓, 골핑, 오픈마켓)으로 구성되어 있음.
출처 : 에프앤가이드"
메디앙스,"누크, 비비생활용품, 비앙또마망, 지에닉, 닥터 아토피스",기타 화학제품 제조업,"기업개요
동사는 유아 토털문화기업으로 스킨케어, 수유용품, 완구발육 용품에서부터 유아용 패션에 이르기까지 ""엄마의 또 다른 이름""이라는 모토 아래 육아에 필요한 임상의 과학적인 다양한 제품을 제공함.
스킨케어, 수유용품 등을 품목으로 하는 모자생활 BU 사업부문과 유아동의류를 품목으로 하는 패션 BU 사업부문으로 구성되고 있음.
동사의 주요 브랜드는 Dr.ato, B&B, 더퓨어, UPIS, 타티네 쇼콜라 및 뮤아 등이 있음.
출처 : 에프앤가이드"
삼기이브이,배터리(이차전지) 부품 (엔드플레이트),자동차 신품 부품 제조업,"기업개요
동사는 2020년 10월 12일 주식회사 삼기로부터 물적분할하여 전기차용 배터리 관련 사업부문을 영위하는 회사로 설립됨.
전기자동차용 배터리부품 사업을 주 사업으로 영위하고 있음.
현재 동사가 주력 제품으로 양산 중인 엔드플레이트는 배터리에서 요구되는 까다로운 성능 및 품질기준을 충족하기 위해 일반적인 주조공법과 달리 고진공 다이캐스팅 공법으로 개발이 진행됨.
출처 : 에프앤가이드"
